statement,label
It is the case either that the Spanish word 'igual' means 'to 'modern' or that the Spanish word 'igual' means imagine'.,0
It is the case either that the Spanish word 'abierto' means 'open' or that the Spanish word 'abierto' means swim'.,1
It is the case either that the Spanish word 'gato' means 'large' or that the Spanish word 'gato' means 'history'.,0
It is the case either that the Spanish word 'maravilla' means 'dry' or that the Spanish word 'maravilla' means 'bell'.,0
It is the case either that the Spanish word 'ley' means 'dictionary' or that the Spanish word 'ley' means 'dog'.,0
It is the case either that the Spanish word 'hijo' means 'horse' or that the Spanish word 'hijo' means 'son'.,1
It is the case either that the Spanish word 'elegir' means 'to 'paper' or that the Spanish word 'elegir' means choose'.,1
It is the case either that the Spanish word 'bueno' means 'good' or that the Spanish word 'bueno' means 'dark'.,1
It is the case either that the Spanish word 'jugar' means 'to 'south' or that the Spanish word 'jugar' means play'.,1
It is the case either that the Spanish word 'oscuro' means 'face' or that the Spanish word 'oscuro' means 'dark'.,1
It is the case either that the Spanish word 'oscuro' means 'dark' or that the Spanish word 'oscuro' means 'before'.,1
It is the case either that the Spanish word 'continuar' means 'meat' or that the Spanish word 'continuar' means 'coat'.,0
It is the case either that the Spanish word 'persona' means 'person' or that the Spanish word 'persona' means 'cow'.,1
It is the case either that the Spanish word 'pato' means grow' or that the Spanish word 'pato' means 'shoulder'.,0
It is the case either that the Spanish word 'cara' means 'dry' or that the Spanish word 'cara' means 'name'.,0
It is the case either that the Spanish word 'dibujar' means 'to fight' or that the Spanish word 'dibujar' means draw'.,1
It is the case either that the Spanish word 'mapa' means 'bread' or that the Spanish word 'mapa' means 'map'.,1
It is the case either that the Spanish word 'guerra' means 'example' or that the Spanish word 'guerra' means 'summer'.,0
It is the case either that the Spanish word 'roca' means 'school' or that the Spanish word 'roca' means 'rock'.,1
It is the case either that the Spanish word 'campana' means 'to 'moment' or that the Spanish word 'campana' means connect'.,0
It is the case either that the Spanish word 'ahora' means 'now' or that the Spanish word 'ahora' means 'danger'.,1
It is the case either that the Spanish word 'de' means 'now' or that the Spanish word 'de' means 'always'.,0
It is the case either that the Spanish word 'ciudad' means 'eye' or that the Spanish word 'ciudad' means 'city'.,1
It is the case either that the Spanish word 'caliente' means 'iron' or that the Spanish word 'caliente' means 'history'.,0
It is the case either that the Spanish word 'vivir' means 'sheep' or that the Spanish word 'vivir' means 'hope'.,0
It is the case either that the Spanish word 'tarjeta' means 'sister' or that the Spanish word 'tarjeta' means 'bear'.,0
It is the case either that the Spanish word 'cruzar' means 'spring' or that the Spanish word 'cruzar' means 'pig'.,0
It is the case either that the Spanish word 'llegar' means 'insect' or that the Spanish word 'llegar' means 'dog'.,0
It is the case either that the Spanish word 'momento' means 'moment' or that the Spanish word 'momento' means hear'.,1
It is the case either that the Spanish word 'barco' means 'hello' or that the Spanish word 'barco' means 'octopus'.,0
It is the case either that the Spanish word 'escribir' means 'to write' or that the Spanish word 'escribir' means 'map'.,1
It is the case either that the Spanish word 'mes' means 'history' or that the Spanish word 'mes' means 'month'.,1
It is the case either that the Spanish word 'uno' means sell' or that the Spanish word 'uno' means 'one'.,1
It is the case either that the Spanish word 'querer' means 'of' or that the Spanish word 'querer' means 'giraffe'.,0
It is the case either that the Spanish word 'tarde' means 'hand' or that the Spanish word 'tarde' means write'.,0
It is the case either that the Spanish word 'piso' means 'set' or that the Spanish word 'piso' means 'market'.,0
It is the case either that the Spanish word 'tener' means 'to have' or that the Spanish word 'tener' means 'shoulder'.,1
It is the case either that the Spanish word 'maravilla' means 'bell' or that the Spanish word 'maravilla' means 'part'.,0
It is the case either that the Spanish word 'norte' means 'meat' or that the Spanish word 'norte' means 'north'.,1
It is the case either that the Spanish word 'carne' means 'meat' or that the Spanish word 'carne' means 'seven'.,1
It is the case either that the Spanish word 'problema' means 'giraffe' or that the Spanish word 'problema' means 'problem'.,1
It is the case either that the Spanish word 'sal' means 'shell' or that the Spanish word 'sal' means 'horse'.,0
It is the case either that the Spanish word 'conjunto' means 'neck' or that the Spanish word 'conjunto' means 'son'.,0
It is the case either that the Spanish word 'carta' means 'second' or that the Spanish word 'carta' means 'nothing'.,0
It is the case either that the Spanish word 'oeste' means 'moment' or that the Spanish word 'oeste' means 'skin'.,0
It is the case either that the Spanish word 'temprano' means 'fig' or that the Spanish word 'temprano' means 'early'.,1
It is the case either that the Spanish word 'siempre' means 'month' or that the Spanish word 'siempre' means 'seed'.,0
It is the case either that the Spanish word 'perro' means 'dog' or that the Spanish word 'perro' means 'bear'.,1
It is the case either that the Spanish word 'cuatro' means 'to imagine' or that the Spanish word 'cuatro' means 'bell'.,0
It is the case either that the Spanish word 'ala' means 'slow' or that the Spanish word 'ala' means 'wing'.,1
It is the case either that the Spanish word 'ver' means 'to see' or that the Spanish word 'ver' means 'train'.,1
It is the case either that the Spanish word 'luchar' means 'bell' or that the Spanish word 'luchar' means 'heat'.,0
It is the case either that the Spanish word 'pato' means 'shoulder' or that the Spanish word 'pato' means 'sun'.,0
It is the case either that the Spanish word 'piso' means measure' or that the Spanish word 'piso' means 'set'.,0
It is the case either that the Spanish word 'opuesta' means 'half' or that the Spanish word 'opuesta' means 'dress'.,0
It is the case either that the Spanish word 'leche' means 'glass' or that the Spanish word 'leche' means 'enemy'.,0
It is the case either that the Spanish word 'reloj' means 'clock' or that the Spanish word 'reloj' means 'horse'.,1
It is the case either that the Spanish word 'rama' means 'back' or that the Spanish word 'rama' means imagine'.,0
It is the case either that the Spanish word 'siete' means 'money' or that the Spanish word 'siete' means 'seven'.,1
It is the case either that the Spanish word 'viento' means 'whale' or that the Spanish word 'viento' means 'wind'.,1
It is the case either that the Spanish word 'dinero' means 'dark' or that the Spanish word 'dinero' means 'mouth'.,0
It is the case either that the Spanish word 'ruido' means 'noise' or that the Spanish word 'ruido' means 'bread'.,1
It is the case either that the Spanish word 'mar' means 'sea' or that the Spanish word 'mar' means 'market'.,1
It is the case either that the Spanish word 'roca' means 'rock' or that the Spanish word 'roca' means 'month'.,1
It is the case either that the Spanish word 'valle' means 'face' or that the Spanish word 'valle' means grow'.,0
It is the case either that the Spanish word 'desarrollar' means 'to 'but' or that the Spanish word 'desarrollar' means develop'.,1
It is the case either that the Spanish word 'agua' means 'giraffe' or that the Spanish word 'agua' means 'water'.,1
It is the case either that the Spanish word 'ola' means 'wave' or that the Spanish word 'ola' means 'dry'.,1
It is the case either that the Spanish word 'ciencia' means 'to buy' or that the Spanish word 'ciencia' means 'cow'.,0
It is the case either that the Spanish word 'historia' means 'first' or that the Spanish word 'historia' means 'office'.,0
It is the case either that the Spanish word 'izquierda' means 'never' or that the Spanish word 'izquierda' means push'.,0
It is the case either that the Spanish word 'uno' means 'then' or that the Spanish word 'uno' means 'one'.,1
It is the case either that the Spanish word 'barco' means 'hello' or that the Spanish word 'barco' means 'water'.,0
It is the case either that the Spanish word 'preguntar' means 'to 'person' or that the Spanish word 'preguntar' means describe'.,0
It is the case either that the Spanish word 'voz' means 'voice' or that the Spanish word 'voz' means 'bread'.,1
It is the case either that the Spanish word 'estrella' means 'sand' or that the Spanish word 'estrella' means 'star'.,1
It is the case either that the Spanish word 'madera' means 'to choose' or that the Spanish word 'madera' means have'.,0
It is the case either that the Spanish word 'mezclar' means 'to mix' or that the Spanish word 'mezclar' means 'force'.,1
It is the case either that the Spanish word 'feliz' means die' or that the Spanish word 'feliz' means 'second'.,0
It is the case either that the Spanish word 'edad' means 'clock' or that the Spanish word 'edad' means 'body'.,0
It is the case either that the Spanish word 'largo' means 'history' or that the Spanish word 'largo' means connect'.,0
It is the case either that the Spanish word 'granja' means 'woman' or that the Spanish word 'granja' means 'sea'.,0
It is the case either that the Spanish word 'dedo' means 'third' or that the Spanish word 'dedo' means 'finger'.,1
It is the case either that the Spanish word 'veinte' means 'twenty' or that the Spanish word 'veinte' means 'too'.,1
It is the case either that the Spanish word 'querer' means 'of' or that the Spanish word 'querer' means walk'.,0
It is the case either that the Spanish word 'viejo' means 'temperature' or that the Spanish word 'viejo' means 'old'.,1
It is the case either that the Spanish word 'gris' means 'goat' or that the Spanish word 'gris' means 'history'.,0
It is the case either that the Spanish word 'saber' means 'happy' or that the Spanish word 'saber' means 'while'.,0
It is the case either that the Spanish word 'silla' means 'market' or that the Spanish word 'silla' means 'neighbor'.,0
It is the case either that the Spanish word 'aire' means 'now' or that the Spanish word 'aire' means 'silver'.,0
It is the case either that the Spanish word 'grande' means 'to ask' or that the Spanish word 'grande' means 'sun'.,0
It is the case either that the Spanish word 'ganar' means 'to use' or that the Spanish word 'ganar' means 'finger'.,0
It is the case either that the Spanish word 'momento' means 'moment' or that the Spanish word 'momento' means 'nothing'.,1
It is the case either that the Spanish word 'comprar' means 'dry' or that the Spanish word 'comprar' means 'water'.,0
It is the case either that the Spanish word 'problema' means 'nothing' or that the Spanish word 'problema' means 'problem'.,1
It is the case either that the Spanish word 'lista' means 'letter' or that the Spanish word 'lista' means 'list'.,1
It is the case either that the Spanish word 'gato' means 'insect' or that the Spanish word 'gato' means 'large'.,0
It is the case either that the Spanish word 'temperatura' means 'hand' or that the Spanish word 'temperatura' means 'happy'.,0
It is the case either that the Spanish word 'medio' means 'large' or that the Spanish word 'medio' means 'winter'.,0
It is the case either that the Spanish word 'huevo' means 'order' or that the Spanish word 'huevo' means 'egg'.,1
It is the case either that the Spanish word 'llano' means 'hand' or that the Spanish word 'llano' means 'chair'.,0
It is the case either that the Spanish word 'verano' means 'to 'order' or that the Spanish word 'verano' means push'.,0
It is the case either that the Spanish word 'poema' means 'to 'ground' or that the Spanish word 'poema' means win'.,0
It is the case either that the Spanish word 'caminar' means 'to walk' or that the Spanish word 'caminar' means 'cow'.,1
It is the case either that the Spanish word 'agudo' means 'dog' or that the Spanish word 'agudo' means 'sharp'.,1
It is the case either that the Spanish word 'piel' means 'offer' or that the Spanish word 'piel' means 'skin'.,1
It is the case either that the Spanish word 'palabra' means 'paper' or that the Spanish word 'palabra' means 'word'.,1
It is the case either that the Spanish word 'nombre' means 'name' or that the Spanish word 'nombre' means 'back'.,1
It is the case either that the Spanish word 'luna' means 'letter' or that the Spanish word 'luna' means 'smile'.,0
It is the case either that the Spanish word 'agua' means 'water' or that the Spanish word 'agua' means 'glass'.,1
It is the case either that the Spanish word 'bebida' means 'clock' or that the Spanish word 'bebida' means 'train'.,0
It is the case either that the Spanish word 'seis' means 'to 'ten' or that the Spanish word 'seis' means find'.,0
It is the case either that the Spanish word 'padre' means 'special' or that the Spanish word 'padre' means write'.,0
It is the case either that the Spanish word 'hermano' means 'silver' or that the Spanish word 'hermano' means 'and'.,0
It is the case either that the Spanish word 'pato' means 'forest' or that the Spanish word 'pato' means 'wolf'.,0
It is the case either that the Spanish word 'resultado' means 'nothing' or that the Spanish word 'resultado' means 'result'.,1
It is the case either that the Spanish word 'elefante' means 'island' or that the Spanish word 'elefante' means 'spring'.,0
It is the case either that the Spanish word 'cuerpo' means 'body' or that the Spanish word 'cuerpo' means measure'.,1
It is the case either that the Spanish word 'coche' means 'pig' or that the Spanish word 'coche' means 'car'.,1
It is the case either that the Spanish word 'escuela' means 'hope' or that the Spanish word 'escuela' means 'school'.,1
It is the case either that the Spanish word 'lanzar' means 'to throw' or that the Spanish word 'lanzar' means 'equal'.,1
It is the case either that the Spanish word 'azul' means 'eye' or that the Spanish word 'azul' means push'.,0
It is the case either that the Spanish word 'comer' means 'to eat' or that the Spanish word 'comer' means 'slow'.,1
It is the case either that the Spanish word 'cerdo' means 'wave' or that the Spanish word 'cerdo' means write'.,0
It is the case either that the Spanish word 'ganar' means 'to 'king' or that the Spanish word 'ganar' means use'.,0
It is the case either that the Spanish word 'conjunto' means hear' or that the Spanish word 'conjunto' means 'son'.,0
It is the case either that the Spanish word 'tienda' means 'coat' or that the Spanish word 'tienda' means 'insect'.,0
It is the case either that the Spanish word 'dos' means 'enemy' or that the Spanish word 'dos' means 'month'.,0
It is the case either that the Spanish word 'y' means 'bull' or that the Spanish word 'y' means 'and'.,1
It is the case either that the Spanish word 'huevo' means 'egg' or that the Spanish word 'huevo' means 'large'.,1
It is the case either that the Spanish word 'pato' means 'sheep' or that the Spanish word 'pato' means 'wolf'.,0
It is the case either that the Spanish word 'hijo' means 'son' or that the Spanish word 'hijo' means 'squid'.,1
It is the case either that the Spanish word 'respuesta' means 'bread' or that the Spanish word 'respuesta' means 'car'.,0
It is the case either that the Spanish word 'mariposa' means 'stone' or that the Spanish word 'mariposa' means 'rose'.,0
It is the case either that the Spanish word 'describir' means 'to die' or that the Spanish word 'describir' means 'month'.,0
It is the case either that the Spanish word 'mapa' means 'third' or that the Spanish word 'mapa' means 'map'.,1
It is the case either that the Spanish word 'invierno' means 'winter' or that the Spanish word 'invierno' means 'fat'.,1
It is the case either that the Spanish word 'grasa' means build' or that the Spanish word 'grasa' means 'new'.,0
It is the case either that the Spanish word 'y' means 'and' or that the Spanish word 'y' means 'rose'.,1
It is the case either that the Spanish word 'pie' means 'lake' or that the Spanish word 'pie' means 'south'.,0
It is the case either that the Spanish word 'carne' means 'enough' or that the Spanish word 'carne' means 'meat'.,1
It is the case either that the Spanish word 'luz' means 'enough' or that the Spanish word 'luz' means 'week'.,0
It is the case either that the Spanish word 'oscuro' means 'dark' or that the Spanish word 'oscuro' means 'son'.,1
It is the case either that the Spanish word 'pintar' means 'woman' or that the Spanish word 'pintar' means 'mouth'.,0
It is the case either that the Spanish word 'conjunto' means 'enemy' or that the Spanish word 'conjunto' means 'son'.,0
It is the case either that the Spanish word 'tercero' means 'third' or that the Spanish word 'tercero' means 'dog'.,1
It is the case either that the Spanish word 'piel' means 'water' or that the Spanish word 'piel' means 'skin'.,1
It is the case either that the Spanish word 'ojo' means 'slave' or that the Spanish word 'ojo' means 'order'.,0
It is the case either that the Spanish word 'suave' means write' or that the Spanish word 'suave' means 'skin'.,0
It is the case either that the Spanish word 'sistema' means 'family' or that the Spanish word 'sistema' means 'nature'.,0
It is the case either that the Spanish word 'tren' means 'train' or that the Spanish word 'tren' means 'iron'.,1
It is the case either that the Spanish word 'sangre' means 'son' or that the Spanish word 'sangre' means 'sun'.,0
It is the case either that the Spanish word 'idioma' means 'moment' or that the Spanish word 'idioma' means imagine'.,0
It is the case either that the Spanish word 'nuevo' means 'always' or that the Spanish word 'nuevo' means 'direct'.,0
It is the case either that the Spanish word 'continuar' means 'name' or that the Spanish word 'continuar' means 'coat'.,0
It is the case either that the Spanish word 'nadar' means 'to swim' or that the Spanish word 'nadar' means connect'.,1
It is the case either that the Spanish word 'hermano' means 'one' or that the Spanish word 'hermano' means 'silver'.,0
It is the case either that the Spanish word 'matar' means 'hand' or that the Spanish word 'matar' means 'bread'.,0
It is the case either that the Spanish word 'cola' means 'egg' or that the Spanish word 'cola' means 'name'.,0
It is the case either that the Spanish word 'aire' means 'silver' or that the Spanish word 'aire' means 'train'.,0
It is the case either that the Spanish word 'caballo' means 'horse' or that the Spanish word 'caballo' means 'cow'.,1
It is the case either that the Spanish word 'viejo' means 'old' or that the Spanish word 'viejo' means 'but'.,1
It is the case either that the Spanish word 'luchar' means 'heat' or that the Spanish word 'luchar' means 'water'.,0
It is the case either that the Spanish word 'abrigo' means win' or that the Spanish word 'abrigo' means 'coat'.,1
It is the case either that the Spanish word 'insecto' means 'then' or that the Spanish word 'insecto' means 'market'.,0
It is the case either that the Spanish word 'maravilla' means 'list' or that the Spanish word 'maravilla' means 'bell'.,0
It is the case either that the Spanish word 'fuego' means 'fire' or that the Spanish word 'fuego' means 'large'.,1
It is the case either that the Spanish word 'oveja' means 'sheep' or that the Spanish word 'oveja' means carry'.,1
It is the case either that the Spanish word 'soldado' means 'soldier' or that the Spanish word 'soldado' means 'stone'.,1
It is the case either that the Spanish word 'o' means 'octopus' or that the Spanish word 'o' means hear'.,0
It is the case either that the Spanish word 'querer' means 'of' or that the Spanish word 'querer' means imagine'.,0
It is the case either that the Spanish word 'sal' means 'tool' or that the Spanish word 'sal' means 'horse'.,0
It is the case either that the Spanish word 'ayudar' means 'to help' or that the Spanish word 'ayudar' means 'group'.,1
It is the case either that the Spanish word 'primavera' means 'lake' or that the Spanish word 'primavera' means 'wave'.,0
It is the case either that the Spanish word 'pato' means 'wolf' or that the Spanish word 'pato' means 'water'.,0
It is the case either that the Spanish word 'silla' means 'neighbor' or that the Spanish word 'silla' means 'offer'.,0
It is the case either that the Spanish word 'amar' means 'teeth' or that the Spanish word 'amar' means buy'.,0
It is the case either that the Spanish word 'clave' means 'car' or that the Spanish word 'clave' means 'rose'.,0
It is the case either that the Spanish word 'grupo' means imagine' or that the Spanish word 'grupo' means 'group'.,1
It is the case either that the Spanish word 'roca' means 'rock' or that the Spanish word 'roca' means 'industry'.,1
It is the case either that the Spanish word 'hacer' means 'king' or that the Spanish word 'hacer' means 'lost'.,0
It is the case either that the Spanish word 'cabeza' means 'head' or that the Spanish word 'cabeza' means think'.,1
It is the case either that the Spanish word 'perro' means 'thin' or that the Spanish word 'perro' means 'dog'.,1
It is the case either that the Spanish word 'tarde' means develop' or that the Spanish word 'tarde' means 'hand'.,0
It is the case either that the Spanish word 'silla' means 'neighbor' or that the Spanish word 'silla' means 'dry'.,0
It is the case either that the Spanish word 'clase' means 'train' or that the Spanish word 'clase' means 'class'.,1
It is the case either that the Spanish word 'querer' means 'cow' or that the Spanish word 'querer' means 'of'.,0
It is the case either that the Spanish word 'pintar' means 'mouth' or that the Spanish word 'pintar' means 'body'.,0
It is the case either that the Spanish word 'esquina' means 'slow' or that the Spanish word 'esquina' means 'corner'.,1
It is the case either that the Spanish word 'piso' means 'stone' or that the Spanish word 'piso' means 'set'.,0
It is the case either that the Spanish word 'especial' means 'strong' or that the Spanish word 'especial' means swim'.,0
It is the case either that the Spanish word 'ola' means 'wave' or that the Spanish word 'ola' means 'problem'.,1
It is the case either that the Spanish word 'roca' means 'rock' or that the Spanish word 'roca' means 'never'.,1
It is the case either that the Spanish word 'carne' means 'meat' or that the Spanish word 'carne' means 'wave'.,1
It is the case either that the Spanish word 'igual' means 'to 'city' or that the Spanish word 'igual' means imagine'.,0
It is the case either that the Spanish word 'conejo' means 'large' or that the Spanish word 'conejo' means 'rabbit'.,1
It is the case either that the Spanish word 'caliente' means 'hot' or that the Spanish word 'caliente' means 'dog'.,1
It is the case either that the Spanish word 'comprar' means 'dry' or that the Spanish word 'comprar' means 'system'.,0
It is the case either that the Spanish word 'izquierda' means 'never' or that the Spanish word 'izquierda' means 'island'.,0
It is the case either that the Spanish word 'o' means 'octopus' or that the Spanish word 'o' means 'paper'.,0
It is the case either that the Spanish word 'luna' means 'letter' or that the Spanish word 'luna' means 'head'.,0
It is the case either that the Spanish word 'bosque' means 'third' or that the Spanish word 'bosque' means 'forest'.,1
It is the case either that the Spanish word 'continuar' means 'coat' or that the Spanish word 'continuar' means 'old'.,0
It is the case either that the Spanish word 'gris' means 'history' or that the Spanish word 'gris' means hear'.,0
It is the case either that the Spanish word 'sal' means 'sister' or that the Spanish word 'sal' means 'horse'.,0
It is the case either that the Spanish word 'comprar' means 'now' or that the Spanish word 'comprar' means 'dry'.,0
It is the case either that the Spanish word 'industria' means 'industry' or that the Spanish word 'industria' means 'neck'.,1
It is the case either that the Spanish word 'vender' means 'to 'dress' or that the Spanish word 'vender' means sell'.,1
It is the case either that the Spanish word 'cabra' means 'money' or that the Spanish word 'cabra' means 'iron'.,0
It is the case either that the Spanish word 'fuerte' means 'dress' or that the Spanish word 'fuerte' means 'dry'.,0
It is the case either that the Spanish word 'chica' means 'to 'clock' or that the Spanish word 'chica' means eat'.,0
It is the case either that the Spanish word 'hombre' means 'simple' or that the Spanish word 'hombre' means 'whale'.,0
It is the case either that the Spanish word 'miedo' means 'fear' or that the Spanish word 'miedo' means 'clock'.,1
It is the case either that the Spanish word 'calamar' means 'squid' or that the Spanish word 'calamar' means eat'.,1
It is the case either that the Spanish word 'suficiente' means 'enough' or that the Spanish word 'suficiente' means 'hand'.,1
It is the case either that the Spanish word 'piel' means 'skin' or that the Spanish word 'piel' means 'dress'.,1
It is the case either that the Spanish word 'mes' means 'month' or that the Spanish word 'mes' means 'moment'.,1
It is the case either that the Spanish word 'enemigo' means 'enemy' or that the Spanish word 'enemigo' means 'book'.,1
It is the case either that the Spanish word 'oro' means 'story' or that the Spanish word 'oro' means 'rose'.,0
It is the case either that the Spanish word 'perdido' means 'test' or that the Spanish word 'perdido' means 'enough'.,0
It is the case either that the Spanish word 'gris' means 'fat' or that the Spanish word 'gris' means 'history'.,0
It is the case either that the Spanish word 'guardar' means 'to 'set' or that the Spanish word 'guardar' means save'.,1
It is the case either that the Spanish word 'clave' means 'rose' or that the Spanish word 'clave' means 'sand'.,0
It is the case either that the Spanish word 'ballena' means 'whale' or that the Spanish word 'ballena' means 'equal'.,1
It is the case either that the Spanish word 'joven' means 'octopus' or that the Spanish word 'joven' means 'hot'.,0
It is the case either that the Spanish word 'gris' means 'history' or that the Spanish word 'gris' means 'head'.,0
It is the case either that the Spanish word 'coche' means 'car' or that the Spanish word 'coche' means ask'.,1
It is the case either that the Spanish word 'maravilla' means walk' or that the Spanish word 'maravilla' means 'bell'.,0
It is the case either that the Spanish word 'cabra' means 'frog' or that the Spanish word 'cabra' means 'money'.,0
It is the case either that the Spanish word 'tarde' means 'hand' or that the Spanish word 'tarde' means 'book'.,0
It is the case either that the Spanish word 'sonrisa' means 'smile' or that the Spanish word 'sonrisa' means 'hand'.,1
It is the case either that the Spanish word 'encontrar' means 'enough' or that the Spanish word 'encontrar' means 'person'.,0
It is the case either that the Spanish word 'hombro' means buy' or that the Spanish word 'hombro' means 'shoulder'.,1
It is the case either that the Spanish word 'hablar' means 'to think' or that the Spanish word 'hablar' means speak'.,1
It is the case either that the Spanish word 'bosque' means 'forest' or that the Spanish word 'bosque' means ask'.,1
It is the case either that the Spanish word 'uno' means 'one' or that the Spanish word 'uno' means 'train'.,1
It is the case either that the Spanish word 'papel' means 'paper' or that the Spanish word 'papel' means 'example'.,1
It is the case either that the Spanish word 'crecer' means 'to 'name' or that the Spanish word 'crecer' means grow'.,1
It is the case either that the Spanish word 'oveja' means push' or that the Spanish word 'oveja' means 'sheep'.,1
It is the case either that the Spanish word 'primavera' means 'class' or that the Spanish word 'primavera' means 'wave'.,0
It is the case either that the Spanish word 'caer' means 'to read' or that the Spanish word 'caer' means fall'.,1
It is the case either that the Spanish word 'mar' means 'sea' or that the Spanish word 'mar' means 'lake'.,1
It is the case either that the Spanish word 'brazo' means 'wolf' or that the Spanish word 'brazo' means 'arm'.,1
It is the case either that the Spanish word 'saber' means 'modern' or that the Spanish word 'saber' means 'happy'.,0
It is the case either that the Spanish word 'imaginar' means 'to 'enough' or that the Spanish word 'imaginar' means imagine'.,1
It is the case either that the Spanish word 'semilla' means 'seed' or that the Spanish word 'semilla' means 'back'.,1
It is the case either that the Spanish word 'oscuro' means 'dark' or that the Spanish word 'oscuro' means 'insect'.,1
It is the case either that the Spanish word 'lobo' means 'frog' or that the Spanish word 'lobo' means 'leg'.,0
It is the case either that the Spanish word 'vaca' means 'cow' or that the Spanish word 'vaca' means 'student'.,1
It is the case either that the Spanish word 'blanco' means 'to 'mother' or that the Spanish word 'blanco' means think'.,0
It is the case either that the Spanish word 'demasiado' means 'too' or that the Spanish word 'demasiado' means eat'.,1
It is the case either that the Spanish word 'dar' means 'before' or that the Spanish word 'dar' means 'large'.,0
It is the case either that the Spanish word 'describir' means 'to 'always' or that the Spanish word 'describir' means die'.,0
It is the case either that the Spanish word 'gris' means 'sister' or that the Spanish word 'gris' means 'history'.,0
It is the case either that the Spanish word 'grande' means 'large' or that the Spanish word 'grande' means 'old'.,1
It is the case either that the Spanish word 'pronto' means 'to die' or that the Spanish word 'pronto' means 'finger'.,0
It is the case either that the Spanish word 'granja' means 'back' or that the Spanish word 'granja' means 'woman'.,0
It is the case either that the Spanish word 'dientes' means 'hope' or that the Spanish word 'dientes' means 'class'.,0
It is the case either that the Spanish word 'conectar' means 'to 'cat' or that the Spanish word 'conectar' means connect'.,1
It is the case either that the Spanish word 'tren' means 'meat' or that the Spanish word 'tren' means 'train'.,1
It is the case either that the Spanish word 'cantar' means 'simple' or that the Spanish word 'cantar' means 'giraffe'.,0
It is the case either that the Spanish word 'ocho' means 'sister' or that the Spanish word 'ocho' means 'too'.,0
It is the case either that the Spanish word 'dos' means 'enemy' or that the Spanish word 'dos' means hear'.,0
It is the case either that the Spanish word 'segundo' means 'egg' or that the Spanish word 'segundo' means 'hello'.,0
It is the case either that the Spanish word 'poema' means 'to send' or that the Spanish word 'poema' means win'.,0
It is the case either that the Spanish word 'dinero' means 'good' or that the Spanish word 'dinero' means 'mouth'.,0
